id,name
2591e8d5-952c-4935-9b69-ed2ba6b0bc4f,AltaMed PACE - South Los Angeles
e273a9c9-ecd4-4237-904b-db9272fd7ed6,ELDER CARE BEHAVIORAL HEALTH SERVICES PLLC
f367a7ba-0029-4e25-a8e1-c3c77f3ca956,GREATER FRESNO HEALTH ORGANIZATION- North Marks
37bcb795-239a-4bfe-862d-ba481adf419b,DOCTORS ON THE GO PLLC
fff0481d-bd55-4943-8912-baa36ce8a14e,"LHCG CXXXI, LLC"
35cd57ae-10db-444a-bbc0-73647f2d0704,COMPASSUS OP OF TEXAS LLC
aa8df340-49f9-416d-8fe1-5047c59f73a3,MY OWN HOSPICE LLC
e6a7a0c4-dd5e-4e47-9914-e5e3375c6d76,GENERATIONS VISITING PRACTITIONERS LLC
bcbca3f5-32ba-418c-aa37-790f5c227fa9,"BABCOCK MEDICAL ASSOCIATES, P.A."
51b3d328-6f82-4222-a721-b9c35a517853,HPA MEDICAL MANAGEMENT LLC
7ba132e8-ce04-4998-9dd5-09e32ee26529,"DISPATCHHEALTH TEXAS, PA"
809ae1bb-487e-41b0-9198-c1d783ef41d0,DIA HEALTH PLLC
99e97e3e-1cd3-403f-9d57-0b80dd22862d,TODOS PARA LA SALUD-N. Fresno
16ae21a6-bece-4058-a9bd-f6bb91499c53,TODOS PARA LA SALUD-4420 N
e77f67b8-1ed4-41a2-b3e7-e149b12d190c,LIVINGSTON COMMUNITY HEALTH-East Campus
8f7eca0f-5a98-4591-ae86-92269eb1f142,"TULARE, COUNTY OF-Visalia"
b568fcf1-b968-495b-b06b-2fbc08da50ef,"TULARE, COUNTY OF-Famersville"
5eeb6216-3200-44f9-8b3d-1098032cda56,WAIANAE COAST COMPREHENSIVE HEALTH CENTER
a5b2514c-79af-42b4-9fa0-260fe922d4de,Project Vida - Montana Vista Health Center
dd1b647c-4735-4814-aef5-7e506edf816e,"CENTRO DE SALUD FAMILIAR LA FE, INC"
86f3178d-d117-4174-a4c1-b58a8b357bcd,ONE COMMUNITY HEALTH
2a40de84-1faf-4d2e-8016-e1a3765f194e,VIRGINIA GARCIA MEMORIAL HEALTH CENTER
5a6c0637-ac5a-49d9-ba2e-c38dcc20b00a,COMMUNICARE HEALTH CENTERS-SOUTH
60b1a1c0-3841-4784-96b0-ef0f973e33ef,CENTROMED WOMEN'S HEALTH CLINIC
5963286d-f895-4fda-b09a-f269cf09684a,CENTROMED SA PEDIATRICS
5a88899c-c2c6-4010-ace6-915def428cba,CENTROMED SOUTHSIDE MEDICAL CLINIC
116b6a0b-2227-4215-984a-8ac0aaf9a3fd,COMMUNICARE HEALTH CENTERS-NORTHWEST
d3d0d5af-5ace-4e45-a36e-e20351f2a700,COMMUNICARE HEATLH CENTERS-NAVIGATION CENTER
2eb4d622-ba7b-4bcf-a96c-faf79b685772,COMMUNICARE HEALTH CENTERS-MEDICAL CENTER
b8f1f407-883a-44e1-9274-acd783cc7d33,CENTROMED BERTO GUERRA JR. CLINIC
82edd296-ecb0-44b4-b5b3-5a54423dd102,HEALTH OUTCOMES CENTERS
29ad51de-23d3-47b9-8e2c-b5229ec2e42b,CENTROMED-LIFETIME RECOVERY CLINIC
d2c970e9-5ac0-407f-be2e-75c18a3080ff,LEGACY COMMUNITY HEALTH SERVICES INC
a1c68fc7-d017-4676-88b5-8985bc4b82d2,"STEPHEN F. AUSTIN COMMUNITY HEALTH CENTER, INC."
63c6699e-89b5-4fe5-9eda-7d8b1771333b,HARRIS district hospital
de4a4a50-5d0d-4310-90c1-af84e3c2e724,"HOUSTON COMMUNITY HEALTH CENTERS, INC."
baf416d2-d0f8-40c6-bbba-64ae794110c0,SPRING BRANCH COMMUNITY HEALTH CENTER
e42cc5c0-74ea-42ee-a6d1-ac7b407fbe88,"FORT BEND FAMILY HEALTH CENTER, INC"
d185bdc8-a2d4-41fa-bdd2-675588ab9a1f,ST. HOPE FOUNDATION
c90b15b0-622f-46b3-980c-fd6eaeec5ca2,CHAMBERS COUNTY PUBLIC HOSPITAL DISTRICT #1
bfcc7a04-91d6-419b-942b-5481ec3613c1,"HOUSTON AREA COMMUNITY SERVICES, INC."
6ee21430-a3e2-468e-98d7-78bc2525020d,HEALTH CENTER OF SOUTHEAST TEXAS
c2bd44a6-2a3b-4b51-8edf-1872fbbb3d09,COMMUNITY HEALTHCARE CENTER - DENVER CAMPUS
d4a73f0e-e04c-41c4-a744-405486fa9e99,PEDIATRIC ASSOCIATES 10TH STREET
306fdb9e-c13b-4670-86ab-9a629fdf5335,COMMUNITY HEALTHCARE CENTER - PHYLLIS HIRAKI DENTAL CLINIC
f294e029-4742-405a-919e-a758f3c91b87,"NORTH CENTRAL TX COMMUNITY HEALTH CARE CENTER, INC"
d0e9070d-f8f9-4d54-8758-c0bdc40e981b,COMMUNITY HEALTHCARE CENTER AT ZUNDY
3c26ce15-55cf-430f-9cd4-67ccce754bd9,PEDIATRIC ASSOCIATES
d1e90712-8a28-4ea2-82e2-4930a0cbc239,COMMUNITY HEALTHCARE CENTER AT VERNON COLLEGE WICHITA FALLS
314eafe6-e980-4168-84b5-49c040bc85e4,"Access Community Health Centers, Inc."
a5dbaff0-19bb-40af-8068-4f983fcf7e2c,ACCESS COMMUNITY HEALTH NETWORK
6061cc09-5be1-4970-9656-8d62d6ceb7ef,ASIAN HUMAN SERVICES FAMILY HEALTH CENTER
b36ada4f-a8d3-4f99-a2e7-04ff7b868332,AUNT MARTHA'S HEALTH & WELLNESS INC
5530e151-a68d-45fb-a24a-a6424a396cf5,BELOIT AREA COMMUNITY HEALTH CENTER
6a584176-1df3-4966-8f21-f6efed9c06f4,COMMUNITY HEALTH PARTNERSHIP OF ILLINOIS
151a9c42-9199-443f-8d64-79dc7a7ca6aa,COMMUNITY HEALTH SYSTEMS INC
506d7960-7589-4a0a-90d3-6daa6dd5d028,WHITESIDE COUNTY HEALTH DEPARTMENT
30e1faa3-c70a-408a-99aa-ffd031560411,CRUSADERS CENTRAL CLINIC ASSOCIATION
ba711bed-7568-43e5-99d6-59c58363f8bd,ERIE AMUNDSEN SCHOOL BASE HEALTH CENTER
feadecf0-5123-4970-94f4-a8b7c3363dc5,GERALD L IGNACE INDIAN HEALTH CENTER INC
a3378305-2418-4123-878c-a41a88802639,GREATER FAMILY HEALTH
3f4b4a33-14df-4949-843d-10d14b73f09c,"KENOSHA COMMUNITY HEALTH CENTER, INC."
0dd80f65-74e0-4591-80b4-7c9042d23065,LAKE COUNTY HEALTH DEPARTMENT & COMMUNITY HEALTH CENTER
0d4307d1-350f-4642-8557-442b3833d087,Tyler Internal medicine associate
977f40db-34f1-405f-bc48-5c7f1aa0e108,Electra Hospital
57e7cf11-6f08-42e7-bf8e-19a34a137341,BLUEBONNET FAMILY CARE
29e7db80-ee30-45cb-a097-29148d9fb51b,Americare behavioral health
e61a3083-1abe-41ea-bd81-e2921f1204f0,Southern Dominion Health System (Lunenburg Medical Center)
e08939e9-ba6b-4730-b3dd-99e208f1b764,ALEDADE CARE SOLUTIONS OF NEW JERSEY PC
ec569619-a328-431c-9b5b-ba1f32643526,ALEDADE CARE SOLUTIONS OF VIRGINIA
470786b2-cee2-4631-89e3-bb427b7c0d85,ALEDADE CARE SOLUTIONS OF FLORIDA LLC
fc777e77-43da-4581-9e9b-19984bc7f9bf,UVA Medical Center
c42af3bf-6a80-4a1d-a2a5-ce671b5ca01a,COMMUNITY HEALTH CENTER OF THE NRV
e0f35547-9d9c-4d8c-bac5-137fe3e7d2b1,KEEBLER PSYCHIATRIC HEALTH LLC
5bd080e7-863c-4d96-bf21-cb39d09320fb,BLAND COUNTY MEDICAL CLINIC
4bdd74e9-291e-4a2a-bcc2-bb82d772bf4d,HAMPTON ROADS CHC
74a9ef06-c9fd-417d-b49f-b14fcfb507cc,TRI AREA COMMUNITY CENTER
45f1dea0-ae4d-4a93-bd1e-c137a9146417,myLaurel Health
71cd21de-3fd1-4e02-8438-35d2c5240082,HEALTHWORKS FOR NORTHERN VIRGINIA
57f64dfa-407d-4aae-8505-d1a23cdddb77,Scotland Health Care System
4930aa3d-afbf-4d92-8bc3-5c4272e1b0da,MedStar Health
f833a656-aa45-4654-8f7f-9afadf2ed622,VA Boston Healthcare System
06b63967-95f5-4f57-aa0d-8dca92388f46,Community Health Center of Cape Cod
2bd00853-553a-4e63-9f43-16ddeaed5741,Healthy Community Health Center
ed4c4efe-a971-48e1-be91-c4223eeea090,CAPITAL AREA HEALTH NETWORK
0bcafdad-0d00-4953-99a5-4adbc8276f67,PG Testing by anya
cd36bb92-8f96-46d1-a978-afaeec83ac2e,Test PG Anya
78c6590d-4db1-4915-8a07-de5d434db91f,Eastwest Primary Care
62042c54-9321-4a87-a7f8-9dd35cde84b7,test practice
ad083fbf-f92f-4f7e-8f98-dd8113eb9f8c,keerthi
9b1dc238-949d-47c4-b799-14660715573f,Tri-Area Community Health
48e15a38-fb0d-44ed-86db-86ae557d3f20,WoundLocal
0ef5b585-9bad-4252-980d-cc0081d4a9e0,Test PG
85320976-bfea-4868-b106-012abfe2253f,alex
09487c49-501d-46ad-a6ce-b397d4934659,tessttt98
f99a239c-991c-4684-9f5f-7eb9e1b3b4f6,test-p
4896debb-e4cc-485d-b8cb-58a1aaf69d33,Test pg a
5d962d09-c946-419e-a4d1-6ef2ed0a42bf,Arjun Medical Group
dfb397ce-d084-4774-9028-fc7262647443,TEST CS
001838c1-849b-44d7-809a-0773323bea6c,AiAuditor
d061670b-12c7-42ac-acc9-5e474c10a01a,Harvard Medical Faculty
7c36ccac-2c4d-4739-b654-c58f8d508f80,TESTING PG(WRONG)
c848e39e-8cd9-43d6-b885-d6d5c9952be8,Texas Tech Physicians of El Paso Family Medicine at Kenworthy
b89b417f-5e92-4e2d-8a5a-6e0bc2ee8909,Lynn County Hospital District – Family Wellness Clinic (RHC)
01048e70-a608-4794-b0ec-7814f96b43ab,Broken Bow Clinic
65fcfb8d-3c7c-4f79-a468-5328aa9c948e,Test my Full audit
be7dac81-5aea-4844-bfa1-3007f3410913,test test
36b27a3b-29c0-4ebb-876e-e67980e5bf20,Lawrence Health Solutions
909c9b99-7987-4c18-9459-896b4e798f30,TEST Run full audit
ebaadff1-fb4b-42af-8780-627342cfb0df,test ai service
174dbb40-f0ae-4c81-97ad-888a19bc1512,Test Doctor At your service
a5407830-b424-4013-98e3-369e288a01fc,Test Rocky Mountain
d33168cc-64bd-4f55-924a-265a99b8ce1e,Test Crescent Infectious Diseases
3cf63e62-3b72-4326-92d6-5ba30c8e06f2,Test Hyde Park Health Associates
19c30129-90e7-4d9f-b983-66c9b48d0fe5,Test Trucare
106b2a6c-299b-45c2-9cc0-69fc7e5d2422,The Heart and Medical Center and Urgent Care
2e756757-d49b-4327-952c-f02a0df95c10,Dr.MONICA MAE WOODALL
82af7d71-6135-40fe-a172-0b9921b3ee7c,My Family Healthcare
87ec2eed-3b96-4a79-be21-8597c320dc58,"Mercy Clinic Oklahoma Communities, Inc."
259a45b1-e27e-45b8-b0a6-079abc4e5545,Saints Medical Group
abb3e4dc-ad24-4ca6-9cfb-d6ab69eb1b35,"Prairie Garden Medical, LLC,"
58ff4900-a6e7-43ca-9c60-3275efea4564,Absolute Best Care Oklahoma LLC dba PACTeam
